sap_module,sap_table,sap_field,sap_description,sap_data_element,sap_domain,sap_table_description,classification_bucket,top_canonical_concept_id,top_canonical_strength,second_canonical_concept_id,second_canonical_strength,strength_margin,confidence_tier,top_canonical_matches,candidate_reason
HR,PA0008,TRFST,Pay Scale Level,TRFST,TRFST,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",knowledge_only,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,STVOR,Date of Next Increase,STVOR,DATUM,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,payment.date,0.50,0.10,medium,payroll.component:0.60 | payment.date:0.50,context_enriched_unmapped_auto_candidate
HR,PA0008,ORZST,Cost of Living Allowance Level,ORTZS,ORTZS,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,PARTN,Partnership,PARTN,AUSPR,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,VGLGB,Comparison pay scale area,VGLGB,TRFGB,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,VGLST,Comparison pay scale level,VGLST,TRFST,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",knowledge_only,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,VGLSV,Date of Next Increase,STVOR,DATUM,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,payment.date,0.50,0.10,medium,payroll.component:0.60 | payment.date:0.50,context_enriched_unmapped_auto_candidate
HR,PA0008,DIVGV,Working Hours per Payroll Period,DIVGV,STDAZ,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,timesheet.hours,0.50,0.10,medium,payroll.component:0.60 | timesheet.hours:0.50,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ01,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN01,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK01,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ02,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN02,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK02,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ03,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN03,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK03,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ04,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN04,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK04,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ05,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN05,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK05,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ06,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN06,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK06,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ07,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN07,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK07,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ08,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN08,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK08,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ09,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN09,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK09,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ10,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN10,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK10,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ11,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN11,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK11,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ12,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN12,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK12,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ13,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN13,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK13,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ14,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN14,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK14,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ15,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN15,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK15,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ16,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN16,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK16,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ17,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN17,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK17,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ18,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN18,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK18,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ19,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN19,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK19,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ20,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN20,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK20,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ21,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN21,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK21,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ22,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN22,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK22,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ23,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN23,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK23,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ24,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN24,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK24,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ25,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN25,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK25,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ26,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN26,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK26,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ27,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN27,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK27,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ28,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN28,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK28,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ29,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN29,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK29,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ30,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN30,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK30,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,ANZ31,Number,ANZHL,ANZHL,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",weak_canonical_candidate,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,EIN31,Time/Measurement Unit,PT_ZEINH,RPMSH,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
HR,PA0008,OPK31,Operation Indicator for Wage Types,OPKEN,OPKEN,"HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources",unmapped,payroll.component,0.60,,,0.60,medium,payroll.component:0.60,context_enriched_unmapped_auto_candidate
