entry_type,canonical_term,alias,domain,source_system,note
field_alias,account.owner_employee_id,PRCD_ELEMENTS.KNUMV,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KNUMV; field_description=Number of the Document Condition; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=KNUMV, domain=KNUMV"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,invoice.amount,PRCD_ELEMENTS.KAWRT_K,S/4HANA,SAP,"context_patch=true; system=SAP; object=PRCD_ELEMENTS; field=KAWRT_K; field_description=Condition Basis; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=VFPRC_ELEMENT_BASE_VALUE, domain=VFPRC_DEC_VALUE"
field_alias,journal_entry.id,ACDOCA.PSGRNR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PSGRNR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Partner Land Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FINS_PAR_SGRNR, domain=REBDPRNO"
field_alias,journal_entry.id,ACDOCA.PSMENR,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=PSMENR; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Number of Partner Rental Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=FINS_PAR_SMENR, domain=REBDRONO"
field_alias,activity id,ACDOCA.ACROBJTYPE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ACROBJTYPE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Type of the Accrual Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=ACR_OBJ_TYPE, domain=ACR_OBJ_TYPE"
field_alias,audit.source_system,ACDOCA.ACRLOGSYS,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=ACRLOGSYS; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Logical System of the Accrual Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=ACR_LOGSYS, domain=LOGSYS"
field_alias,activity id,ACDOCA.VALOBJTYPE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=VALOBJTYPE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Type of the Financial Valuation Object; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=S/4HANA, data_element=VAL_OBJ_TYPE, domain=VAL_OBJ_TYPE"
field_alias,journal_entry.line_item_number,ACDOCA.FUP_ACTION,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=FUP_ACTION; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Follow-up action for this Universal Journal Entry Line Item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FINS_ACDOC_FOLLOW_UP_ACTION, domain=FINS_FOLLOW_UP_ACTION"
field_alias,journal_entry.line_item_number,ACDOCA.MIG_SOURCE,S/4HANA,SAP,"context_patch=true; system=SAP; object=ACDOCA; field=MIG_SOURCE; object_description=Universal Journal — Line Items Single source of truth for FI + CO + AA + ML. Replaces BSEG/COEP/FAGLFLEXA/etc. S4HANA New Tables; field_description=Source of a migrated journal entry item; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=S/4HANA, data_element=FINS_ACDOC_MIG_SOURCE, domain=FINS_ACDOC_MIG_SOURCE"
field_alias,employee.id,PA0000.OBJPS,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=OBJPS; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Object Identification; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=OBJPS, domain=OBJPS"
field_alias,document.changed_date,PA0000.AEDTM,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=AEDTM; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Last Changed On; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=AEDAT, domain=DATUM"
field_alias,employee.employment_status,PA0000.PREAS,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=PREAS; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Reason for Changing Master Data; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=PREAS, domain=PREAS"
field_alias,invoice.amount,PA0000.GRPVL,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=GRPVL; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Grouping Value for Personnel Assignments; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PCCE_GPVAL, domain=PCCE_GPVAL"
field_alias,activity id,PA0000.MASSN,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=MASSN; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Action Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=MASSN, domain=MASSN"
field_alias,employee.employment_status,PA0000.MASSG,HR,SAP,"context_patch=true; system=SAP; object=PA0000; field=MASSG; object_description=HR Master Record — Infotype 0000 (Actions) Personnel actions (hire, transfer, term). HR Human Resources; field_description=Reason for Action; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=MASSG, domain=MASSG"
field_alias,employee.id,PA0006.OBJPS,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=OBJPS; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Object Identification; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=OBJPS, domain=OBJPS"
field_alias,document.changed_date,PA0006.AEDTM,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=AEDTM; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Last Changed On; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=AEDAT, domain=DATUM"
field_alias,invoice.amount,PA0006.GRPVL,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=GRPVL; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Grouping Value for Personnel Assignments; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PCCE_GPVAL, domain=PCCE_GPVAL"
field_alias,employee.id,PA0006.POSTA,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=POSTA; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Identification of an apartment in a building; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=PAD_POSTA, domain=PAD_HSNMR"
field_alias,activity id,PA0006.COM01,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM01; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,activity id,PA0006.COM02,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM02; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,activity id,PA0006.COM03,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM03; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,activity id,PA0006.COM04,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM04; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,activity id,PA0006.COM05,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM05; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,activity id,PA0006.COM06,HR,SAP,"context_patch=true; system=SAP; object=PA0006; field=COM06; object_description=HR Master Record — Infotype 0006 (Addresses) Permanent / mailing addresses. HR Human Resources; field_description=Communication Type; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=COMKY, domain=COMKY"
field_alias,payroll.component,PA0008.SUBTY,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=SUBTY; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Subtype; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=SUBTY, domain=SUBTY"
field_alias,payroll.component,PA0008.SPRPS,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=SPRPS; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Lock Indicator for HR Master Data Record; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=SPRPS, domain=SPRPS"
field_alias,payroll.component,PA0008.HISTO,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=HISTO; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Historical Record Flag; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=HISTO, domain=CHAR1"
field_alias,payroll.component,PA0008.ITXEX,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ITXEX; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Text Exists for Infotype; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ITXEX, domain=XFELD"
field_alias,payroll.component,PA0008.ORDEX,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ORDEX; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Confirmation Fields Exist; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ORDEX, domain=XFELD"
field_alias,payroll.component,PA0008.ITBLD,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ITBLD; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Infotype Screen Control; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ITBLD, domain=CHAR2"
field_alias,payroll.component,PA0008.PREAS,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=PREAS; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reason for Changing Master Data; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PREAS, domain=PREAS"
field_alias,payroll.component,PA0008.FLAG1,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=FLAG1; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED, domain=NUSED"
field_alias,payroll.component,PA0008.FLAG2,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=FLAG2; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED, domain=NUSED"
field_alias,payroll.component,PA0008.FLAG3,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=FLAG3; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED, domain=NUSED"
field_alias,payroll.component,PA0008.FLAG4,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=FLAG4; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED, domain=NUSED"
field_alias,payroll.component,PA0008.RESE1,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=RESE1; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field of Length 2; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED2, domain=NUSED2"
field_alias,payroll.component,PA0008.RESE2,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=RESE2; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Reserved Field/Unused Field of Length 2; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=NUSED2, domain=NUSED2"
field_alias,payroll.component,PA0008.TRFGB,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=TRFGB; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Pay Scale Area; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=TRFGB, domain=TRFGB"
field_alias,payroll.component,PA0008.TRFST,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=TRFST; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Pay Scale Level; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=TRFST, domain=TRFST"
field_alias,payroll.component,PA0008.STVOR,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=STVOR; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Date of Next Increase; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=STVOR, domain=DATUM"
field_alias,payroll.component,PA0008.ORZST,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ORZST; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Cost of Living Allowance Level; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ORTZS, domain=ORTZS"
field_alias,payroll.component,PA0008.PARTN,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=PARTN; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Partnership; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PARTN, domain=AUSPR"
field_alias,payroll.component,PA0008.VGLGB,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=VGLGB; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Comparison pay scale area; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=VGLGB, domain=TRFGB"
field_alias,payroll.component,PA0008.VGLST,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=VGLST; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Comparison pay scale level; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=VGLST, domain=TRFST"
field_alias,payroll.component,PA0008.VGLSV,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=VGLSV; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Date of Next Increase; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=STVOR, domain=DATUM"
field_alias,payroll.component,PA0008.DIVGV,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=DIVGV; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Working Hours per Payroll Period; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.10, module=HR, data_element=DIVGV, domain=STDAZ"
field_alias,payroll.component,PA0008.ANZ01,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ01; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN01,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN01; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK01,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK01; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ02,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ02; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN02,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN02; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK02,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK02; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ03,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ03; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN03,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN03; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK03,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK03; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ04,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ04; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN04,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN04; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK04,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK04; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ05,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ05; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN05,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN05; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK05,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK05; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ06,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ06; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN06,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN06; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK06,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK06; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ07,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ07; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN07,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN07; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK07,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK07; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
field_alias,payroll.component,PA0008.ANZ08,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=ANZ08; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Number; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=ANZHL, domain=ANZHL"
field_alias,payroll.component,PA0008.EIN08,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=EIN08; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Time/Measurement Unit; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=PT_ZEINH, domain=RPMSH"
field_alias,payroll.component,PA0008.OPK08,HR,SAP,"context_patch=true; system=SAP; object=PA0008; field=OPK08; object_description=HR Master Record — Infotype 0008 (Basic Pay) Pay scale, wage types, basic salary. HR Human Resources; field_description=Operation Indicator for Wage Types; note=source=sap_unmapped_auto_enrichment, confidence=medium, top_strength=0.60, margin=0.60, module=HR, data_element=OPKEN, domain=OPKEN"
