qb_module,qb_table,qb_field,qb_description,qb_field_type,qb_data_type,qb_max_length,direct_field_canonical_concept_id,description_canonical_concept_id,top_canonical_concept_id,top_canonical_strength,top_canonical_matches,top_knowledge_concept_id,top_knowledge_strength,top_knowledge_matches,classification_bucket,review_recommendation
AP,PurchaseOrder,ShipAddress_State,Ship-to state,VARCHAR,VARCHAR,21,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,ShipAddress_PostalCode,Ship-to postal code,VARCHAR,VARCHAR,13,,,address.postal_code,0.60,address.postal_code:0.60 | supplier.address:0.60 | supplier.postal_code:0.60,postal code,0.55,postal code:0.55 | vendor postal code:0.55 | zip postal code:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrder,TemplateRef_ListID,FK → Template,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,TxnDate,PO date,DATE,DATE,n/a,,,purchase_order.document_date,0.70,purchase_order.document_date:0.70,accounting.posting_date,1.00,accounting.posting_date:1.00 | inventory_transaction.date:1.00 | invoice.posting_date:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrder,VendorAddress_Addr1,Vendor address line 1,VARCHAR,VARCHAR,41,,,address.line1,1.00,address.line1:1.00 | supplier.address:0.60 | supplier.street:0.50,address.line1,1.00,address.line1:1.00 | address line 1:0.55 | street address:0.55,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,PurchaseOrder,TermsRef_ListID,FK → Terms,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,DueDate,Expected delivery / due date,DATE,DATE,n/a,,,invoice.due_date,0.80,invoice.due_date:0.80,due date,1.00,due date:1.00 | due date activity:1.00 | fulfillment.due_date:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,PurchaseOrder,ExpectedDate,Expected receipt date,DATE,DATE,n/a,,,goods_receipt.date,0.60,goods_receipt.date:0.60,,,,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrder,ShipMethodRef_ListID,FK → ShipMethod,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,FOB,FOB point,VARCHAR,VARCHAR,13,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,IsManualClose,Manually closed flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,Memo,Vendor memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,VendorMsg,Message to vendor,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,IsToBePrinted,Print flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,IsToBeEmailed,Email flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,IsSent,Sent to vendor flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,SalesTaxCodeRef_ListID,FK → SalesTaxCode,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,TotalAmount,PO total amount,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,invoice amount,1.00,invoice amount:1.00 | po total:1.00 | total amount:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrder,CurrencyRef_ListID,FK → Currency,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrder,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,TxnID,FK → PurchaseOrder.TxnID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,TxnLineID,Line GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,ItemRef_ListID,FK → Item.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,Desc,Line description,VARCHAR,VARCHAR,4095,,,,,,material description,1.00,material description:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
AP,PurchaseOrderLine,Quantity,Quantity ordered,QUAN,"DECIMAL(12,5)",n/a,,,bom.quantity,0.80,bom.quantity:0.80 | goods_receipt.quantity:0.80 | inventory_transaction.quantity:0.80,movement quantity,1.00,movement quantity:1.00 | quantity ordered:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,PurchaseOrderLine,Rate,Unit cost,AMOUNT,"DECIMAL(12,2)",n/a,,,exchange_rate.rate,0.80,exchange_rate.rate:0.80 | tax.rate:0.80 | material.base_price:0.70,exchange rate,1.00,exchange rate:1.00 | hourly rate:1.00 | tax rate:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
AP,PurchaseOrderLine,ClassRef_ListID,FK → Class,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,Amount,Line total,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,line total,0.90,line total:0.90 | gross amount:0.55 | invoice amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrderLine,ReceivedQuantity,Quantity received to date,QUAN,"DECIMAL(12,5)",n/a,,,goods_receipt.quantity,0.60,goods_receipt.quantity:0.60,receipt quantity,1.00,receipt quantity:1.00 | address valid to:0.55 | leave to:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrderLine,UnbilledQuantity,Quantity not yet billed,QUAN,"DECIMAL(12,5)",n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,IsManualClose,Line manually closed,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,OverrideItemAccountRef_ListID,Override GL account,FK,GUID,36,,,gl_account.id,0.60,gl_account.id:0.60 | account.id:0.50,gl account,0.55,gl account:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
AP,PurchaseOrderLine,CustomerRef_ListID,Customer / job (drop-ship),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,SalesTaxCodeRef_ListID,FK → SalesTaxCode,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
AP,PurchaseOrderLine,InventorySiteRef_ListID,Receiving site override,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,ListID,Unique QB GUID for account,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,Name,Account short name,VARCHAR,VARCHAR,31,,,attachment.file_name,0.80,attachment.file_name:0.80 | campaign.name:0.80 | case.subject:0.80,campaign name,1.00,campaign name:1.00 | display name:1.00 | file name:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
GL,Account,ParentRef_ListID,FK → Account.ListID (parent),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,ParentRef_FullName,Parent account name,VARCHAR,VARCHAR,159,,,account.name,0.60,account.name:0.60 | company.id:0.50 | company.name:0.50,company name,0.55,company name:0.55 | gl account description:0.55 | username:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,Sublevel,Hierarchy depth,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,AccountType,QB account type enum,ENUM,VARCHAR,50,,,account.type,0.60,account.type:0.60,,,,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,AccountSubType,"Account sub-type (S/4 style, QBO)",ENUM,VARCHAR,50,,,account.type,0.60,account.type:0.60,,,,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,SpecialAccountType,QB special account (e.g. UndepositedFunds),ENUM,VARCHAR,40,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,IsTaxAccount,Part of tax tracking,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,AcctNum,User-defined account number,VARCHAR,VARCHAR,7,,,account.id,0.60,account.id:0.60 | customer.id:0.60 | supplier_bank_account.account_number:0.60,account number,0.55,account number:0.55 | bank account employee:0.55 | customer number:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,BankNumber,Bank account number (Bank accounts only),VARCHAR,VARCHAR,25,,,account.id,0.60,account.id:0.60 | bank_account.account_number:0.60 | supplier_bank_account.account_number:0.60,account number,0.55,account number:0.55 | bank account employee:0.55 | vendor bank account:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,Desc,Account description,VARCHAR,VARCHAR,200,,,,,,material description,1.00,material description:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
GL,Account,Balance,Current balance (local currency),AMOUNT,"DECIMAL(12,2)",n/a,,,absence.balance,0.80,absence.balance:0.80 | accounting.local_currency_amount:0.60 | invoice.amount:0.60,balance,1.00,balance:1.00 | currency price:0.55 | document currency amount:0.55,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
GL,Account,TotalBalance,Balance including sub-accounts,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,CurrencyRef_ListID,FK → Currency (multicurrency),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,CurrencyRef_FullName,Currency name,VARCHAR,VARCHAR,64,,,,,,currency description,0.90,currency description:0.90,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
GL,Account,BalanceInHomeCurrency,Balance converted to home currency,AMOUNT,"DECIMAL(12,2)",n/a,,,exchange_rate.to_currency_code,0.60,exchange_rate.to_currency_code:0.60 | invoice.amount:0.60 | accounting.document_currency_code:0.50,currency price,0.55,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,TotalBalanceInHomeCurrency,Total balance in home currency,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | accounting.document_currency_code:0.50 | bank_account.currency_code:0.50,currency price,0.55,currency price:0.55 | document currency amount:0.55 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Account,TaxLineInfoRef,Mapped tax schedule line,FK,VARCHAR,50,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,CashFlowClassification,Operating / Investing / Financing / None,ENUM,VARCHAR,15,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Account,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,TxnID,Unique QB GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,TxnNumber,Auto-increment number,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,RefNumber,Journal entry reference number,VARCHAR,VARCHAR,11,,,journal_entry.id,0.60,journal_entry.id:0.60 | journal_entry.reference:0.60 | accounting.document_number:0.50,goods_receipt.id,1.00,goods_receipt.id:1.00 | purchase_order.id:1.00 | sales_order.id:1.00,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,JournalEntry,IsAdjustment,Adjusting entry flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,IsHomeCurrencyAdjustment,Home currency adj flag (multicurrency),BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,IsAmountsEnteredInHomeCurrency,Amounts in home currency flag,BOOL,BOOL,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,CurrencyRef_ListID,FK → Currency,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,Memo,Journal entry memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntry,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,TxnID,FK → JournalEntry.TxnID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,TxnLineID,Line GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,JournalLineType,Debit or Credit,ENUM,VARCHAR,6,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,AccountRef_ListID,FK → Account.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,Amount,Debit or credit amount,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60 | accounting.local_currency_amount:0.50 | journal_entry.amount:0.50,credit amount,0.55,credit amount:0.55 | debit amount:0.55 | gross amount:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,JournalEntryLine,Memo,Line memo,VARCHAR,VARCHAR,4095,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,EntityRef_ListID,FK → Customer / Vendor / Employee,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,EntityRef_FullName,Entity name,VARCHAR,VARCHAR,209,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,EntityRef_Type,Entity type (Customer/Vendor/Employee/Other),ENUM,VARCHAR,10,,,account.type,0.60,account.type:0.60 | employee.employee_type:0.60 | supplier.type:0.60,business type,0.55,business type:0.55 | customer type:0.55 | vendor type:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,JournalEntryLine,ClassRef_ListID,FK → Class.ListID,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,ClassRef_FullName,Class name,VARCHAR,VARCHAR,159,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,ItemRef_ListID,FK → Item (sales tax lines),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,SalesTaxCodeRef_ListID,FK → SalesTaxCode,FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,JournalEntryLine,BillableStatus,Billable status (if entity = customer),ENUM,VARCHAR,13,,,account.status,0.60,account.status:0.60 | customer.account_status:0.60,,,,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,JournalEntryLine,Quantity,Quantity (informational),QUAN,"DECIMAL(12,5)",n/a,,,bom.quantity,0.80,bom.quantity:0.80 | goods_receipt.quantity:0.80 | inventory_transaction.quantity:0.80,movement quantity,1.00,movement quantity:1.00 | quantity ordered:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
GL,Class,ListID,Unique GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,Name,Class name,VARCHAR,VARCHAR,31,,,attachment.file_name,0.80,attachment.file_name:0.80 | campaign.name:0.80 | case.subject:0.80,campaign name,1.00,campaign name:1.00 | display name:1.00 | file name:1.00,strong_canonical_candidate,Strong current canonical candidate; review for promotion or alias hardening if needed.
GL,Class,ParentRef_ListID,FK → Class.ListID (parent),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,ParentRef_FullName,Parent class name,VARCHAR,VARCHAR,159,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,Sublevel,Hierarchy depth,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Class,ExternalGUID,External sync GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,TxnID,QB GUID for budget,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,BudgetYear,Fiscal year of the budget,INT,INT,n/a,,,fiscal_year.id,0.60,fiscal_year.id:0.60,fiscal year,0.55,fiscal year:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,BudgetType,Accounts / Classes / Jobs,ENUM,VARCHAR,10,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,SummarizeColumnsBy,Month / Quarter / Year / Class / Customer,ENUM,VARCHAR,10,,,customer.classification,0.60,customer.classification:0.60,,,,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,AccountRef_ListID,FK → Account (per budget line),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,ClassRef_ListID,FK → Class (per budget line),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,CustomerRef_ListID,FK → Customer / Job (per budget line),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Budget,Amount_Jan,Budgeted amount January,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Feb,Budgeted amount February,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Mar,Budgeted amount March,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Apr,Budgeted amount April,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_May,Budgeted amount May,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Jun,Budgeted amount June,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Jul,Budgeted amount July,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Aug,Budgeted amount August,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Sep,Budgeted amount September,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Oct,Budgeted amount October,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Nov,Budgeted amount November,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Budget,Amount_Dec,Budgeted amount December,AMOUNT,"DECIMAL(12,2)",n/a,,,invoice.amount,0.60,invoice.amount:0.60,gross amount,0.55,gross amount:0.55 | invoice amount:0.55 | po total:0.55,weak_canonical_candidate,Weak current canonical candidate; requires steward review before treating as mapped.
GL,Deposit,TxnID,Unique QB GUID,GUID,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Deposit,TimeCreated,Creation timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Deposit,TimeModified,Last modified timestamp,DATETIME,DATETIME,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Deposit,EditSequence,Lock version,VARCHAR,VARCHAR,16,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Deposit,TxnNumber,Auto-increment number,INT,INT,n/a,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
GL,Deposit,TxnDate,Deposit date,DATE,DATE,n/a,,,,,,accounting.posting_date,1.00,accounting.posting_date:1.00 | inventory_transaction.date:1.00 | invoice.posting_date:1.00,knowledge_only,"Knowledge support exists, but no current canonical concept is reachable."
GL,Deposit,DepositToAccountRef_ListID,FK → Account.ListID (bank),FK,GUID,36,,,,,,,,,unmapped,No current knowledge or canonical path was found; candidate for QuickBooks ingest enrichment or canonical gap review.
